1	0	1.6263e-19	7.58942e-19	1.57209e-18	1.19262e-18	1.0842e-19	7.48099e-18	4.33681e-19	3.25261e-18	6.72205e-18	7.58942e-18	6.93889e-18	2.1684e-19	5.20417e-18	1.0842e-18	1.10589e-17	1.04083e-17	3.46945e-18	1.0842e-18	7.15573e-18	3.90313e-18	1.60462e-17	6.07153e-18	7.37257e-18	6.50521e-18	1.43115e-17	5.63785e-18	2.60209e-18	6.07153e-18	7.80626e-18	7.80626e-18	2.0383e-17	4.33681e-18	8.67362e-19	1.9082e-17	1.64799e-17	9.97466e-18	5.63785e-18	6.93889e-18	9.97466e-18	1.0842e-17	1.21431e-17	1.30104e-18	5.20417e-18	7.37257e-18	2.60209e-18	5.20417e-18	7.80626e-18	7.37257e-18	1.38778e-17	5.20417e-18	8.67362e-19	2.60209e-18	1.73472e-18	1.73472e-18	1.30104e-18	0	6.50521e-18	1.30104e-18	0	9.97466e-18	2.60209e-18	1.73472e-18	5.20417e-18	8.67362e-19	6.07153e-18	6.72205e-18	4.77049e-18	2.1684e-19	6.50521e-19	8.67362e-19	2.1684e-19	1.51788e-18	2.1684e-18	1.73472e-18	1.51788e-18	5.20417e-18	3.90313e-18	3.03577e-18	8.45678e-18	9.1073e-18	6.50521e-18	5.63785e-18	3.46945e-18	5.85469e-18	4.01155e-18	4.22839e-18	1.84314e-18	1.95156e-18	2.60209e-18	1.0842e-19	1.0842e-19	0	1.6263e-19	4.87891e-19	5.42101e-20	5.42101e-19	4.87891e-19	1.0842e-19	1.35525e-19	0	
2	nan	2.03297e-07	2.05247e-06	5.44465e-06	8.33368e-06	1.04857e-05	1.19262e-05	1.30771e-05	1.36108e-05	1.41229e-05	1.45468e-05	1.46684e-05	1.46353e-05	1.44795e-05	1.48053e-05	1.46131e-05	1.43405e-05	1.39969e-05	1.38688e-05	1.37181e-05	1.35423e-05	1.33424e-05	1.31211e-05	1.2881e-05	1.2624e-05	1.3288e-05	1.27046e-05	1.21131e-05	1.1517e-05	1.09196e-05	1.03236e-05	9.73138e-06	9.61689e-06	1.01999e-05	1.0323e-05	1.02679e-05	1.02818e-05	1.03634e-05	1.02083e-05	1.04184e-05	1.03714e-05	1.03701e-05	1.04167e-05	1.08911e-05	1.10606e-05	1.12838e-05	8.45702e-06	6.24075e-06	4.32915e-06	3.36115e-06	1.67159e-06	8.78168e-07	4.99248e-07	1.19886e-06	2.14862e-06	3.70523e-06	4.217e-06	4.1347e-06	5.66679e-06	2.84599e-06	2.84241e-06	1.33843e-06	1.26349e-06	1.645e-07	1.28071e-06	1.24762e-06	6.67274e-07	9.81311e-07	1.79224e-06	1.73161e-06	1.76985e-06	2.14195e-06	1.11443e-06	1.71665e-06	2.3977e-06	3.81328e-06	3.66213e-06	4.21662e-06	4.60061e-06	2.78905e-06	1.76195e-07	1.90492e-07	1.48026e-06	1.68423e-06	1.89366e-06	2.0879e-06	3.19207e-06	3.54441e-06	3.06684e-06	5.03019e-09	2.52283e-07	7.94053e-07	1.70363e-06	3.21032e-06	3.99065e-06	3.03858e-06	2.12637e-06	2.54587e-06	2.03368e-06	7.66576e-07	nan	
3	nan	1.69726e-06	1.17637e-05	3.41826e-05	5.33396e-05	6.57748e-05	7.2866e-05	7.6748e-05	7.77503e-05	7.78094e-05	7.67369e-05	7.46529e-05	7.21939e-05	6.92925e-05	6.68489e-05	6.35885e-05	6.01689e-05	5.66521e-05	5.3425e-05	5.0215e-05	4.70427e-05	4.39275e-05	4.08865e-05	3.79327e-05	3.50756e-05	3.32999e-05	3.03305e-05	2.74881e-05	2.47751e-05	2.21928e-05	1.97409e-05	1.74183e-05	1.56572e-05	1.46308e-05	1.32741e-05	1.18506e-05	1.05779e-05	9.44841e-06	8.20086e-06	7.33714e-06	8.23942e-06	8.02635e-06	8.50202e-06	8.9783e-06	8.82833e-06	9.35985e-06	7.72388e-06	6.16896e-06	4.96323e-06	4.56445e-06	2.514e-06	1.69634e-06	4.95943e-07	1.99016e-07	1.02431e-06	2.92187e-06	7.61252e-06	8.80196e-06	1.11532e-05	1.00756e-05	1.2297e-05	1.1534e-05	1.12723e-05	1.03704e-05	8.29979e-06	5.25526e-06	4.3935e-06	3.25694e-06	2.69666e-06	1.48056e-06	1.35941e-06	3.18956e-07	3.01145e-06	2.27e-06	8.5297e-07	1.05162e-06	1.77882e-07	2.23732e-06	4.02681e-06	6.0448e-06	2.94462e-06	4.48828e-06	1.94055e-06	3.2805e-07	2.07971e-06	2.24546e-06	3.89151e-06	5.68734e-06	4.75311e-06	6.21092e-06	1.87261e-06	1.30501e-06	3.21898e-06	4.79313e-06	7.32502e-06	4.75971e-06	5.10291e-06	4.32742e-06	2.68462e-06	9.58863e-07	nan	
4	nan	7.48985e-06	4.4062e-05	0.000133204	0.000207203	0.000249857	0.000268135	0.000272054	0.000266647	0.000257205	0.000244828	0.000230511	0.000215599	0.000200336	0.000186019	0.000171264	0.00015696	0.000143233	0.000130523	0.000118526	0.000107251	9.66971e-05	8.68525e-05	7.7697e-05	6.92041e-05	6.22457e-05	5.46749e-05	4.76957e-05	4.12736e-05	3.53745e-05	2.99648e-05	2.50121e-05	2.08406e-05	1.75461e-05	1.42358e-05	1.11093e-05	8.3189e-06	5.83787e-06	3.45044e-06	3.32193e-06	4.23458e-06	3.9846e-06	4.4397e-06	5.08588e-06	5.46572e-06	5.83703e-06	4.21534e-06	2.76685e-06	1.54593e-06	9.13182e-07	7.4502e-07	1.33617e-07	1.09043e-06	9.85461e-07	1.57806e-06	6.09805e-06	1.1832e-05	1.39691e-05	1.60869e-05	1.68651e-05	1.8514e-05	1.79639e-05	1.81569e-05	1.34975e-05	1.04713e-05	7.50047e-06	6.94272e-06	5.50899e-06	4.36596e-06	3.07125e-06	2.31123e-06	1.52448e-06	6.35681e-07	1.12879e-06	9.3315e-07	2.55073e-06	4.21375e-07	2.6852e-06	5.4223e-06	6.2403e-06	2.00536e-06	2.30532e-06	1.54369e-06	2.17496e-06	5.88935e-06	5.14023e-06	8.13048e-06	8.25171e-06	4.74474e-06	4.55325e-06	3.76157e-06	4.1443e-06	5.10824e-06	6.93842e-06	6.51568e-06	3.49735e-06	4.64925e-06	3.72465e-06	2.94134e-06	8.37218e-07	nan	
5	nan	2.20277e-05	0.00013489	0.000400637	0.000608549	0.000709818	0.000732906	0.000713704	0.000672628	0.000623549	0.00057123	0.00051859	0.000468027	0.000420159	0.000376462	0.000335371	0.00029769	0.000263336	0.000232502	0.000204642	0.000179532	0.00015695	0.000136677	0.000118505	0.000102237	8.84365e-05	7.51758e-05	6.33416e-05	5.27913e-05	4.33953e-05	3.50363e-05	2.76084e-05	2.12802e-05	1.60474e-05	1.11948e-05	8.19115e-06	5.94309e-06	4.35319e-06	2.51696e-06	2.52066e-06	2.7707e-06	2.50405e-06	1.38395e-06	1.12414e-06	1.5605e-06	1.31322e-06	5.81371e-07	6.40079e-07	9.24063e-07	1.4475e-06	1.82388e-06	5.06217e-06	9.14838e-06	9.71419e-06	1.07224e-05	1.44908e-05	1.80837e-05	1.86868e-05	1.71183e-05	1.53978e-05	1.63941e-05	1.4289e-05	1.41644e-05	9.65764e-06	7.82997e-06	5.10114e-06	5.33501e-06	3.67475e-06	5.61478e-07	2.83974e-06	4.04968e-06	1.59224e-07	1.40528e-06	2.47274e-06	1.39661e-06	7.58525e-07	7.4978e-07	7.31599e-07	4.13482e-07	7.37648e-07	3.19661e-06	4.35969e-06	7.08234e-06	9.56123e-06	7.22637e-06	5.74339e-06	5.76061e-06	7.30635e-06	6.11923e-06	6.2006e-06	6.59442e-06	7.13645e-06	6.83448e-06	5.49951e-06	4.86049e-06	3.24986e-06	4.06652e-06	2.99004e-06	2.57384e-06	7.50859e-07	nan	
6	nan	4.52149e-05	0.000353017	0.000993653	0.00145365	0.00162646	0.00160609	0.00149439	0.00134772	0.00119648	0.00105145	0.000917455	0.000796926	0.000689648	0.000595928	0.000513043	0.000440628	0.000377541	0.000322983	0.000275627	0.000234549	0.000198934	0.000168064	0.000141309	0.000118123	9.85948e-05	8.09796e-05	6.57188e-05	5.25024e-05	4.1062e-05	3.26471e-05	2.58173e-05	2.05329e-05	1.59165e-05	1.2104e-05	7.78811e-06	5.67788e-06	3.45551e-06	1.27313e-06	1.26857e-06	1.50356e-06	8.30583e-07	5.14914e-07	1.34436e-07	9.9005e-07	1.56708e-06	5.14832e-06	7.35258e-06	8.62607e-06	9.16254e-06	1.09662e-05	1.18055e-05	1.19885e-05	1.0329e-05	9.0894e-06	1.06331e-05	1.20886e-05	1.12678e-05	1.06768e-05	8.40987e-06	8.24819e-06	5.0239e-06	3.40682e-06	2.6121e-07	1.42721e-07	1.74847e-06	2.48264e-06	1.89159e-06	1.69327e-06	9.65318e-07	3.80758e-06	2.87861e-06	2.78885e-06	1.98305e-06	4.09637e-06	5.26402e-06	6.40712e-06	8.54396e-06	6.38684e-06	7.03069e-06	5.91734e-06	5.78879e-06	5.13288e-06	8.34202e-06	7.4486e-06	8.52009e-06	6.52066e-06	8.56185e-06	6.95123e-06	7.70096e-06	7.29101e-06	6.32773e-06	5.19551e-06	3.71257e-06	3.87533e-06	2.99025e-06	3.05729e-06	2.28489e-06	1.91523e-06	7.41382e-07	nan	
7	nan	6.04114e-05	0.00080175	0.00210195	0.00293734	0.00313309	0.00294324	0.00260472	0.00223782	0.00189551	0.00159268	0.00133175	0.00111074	0.00092476	0.000769789	0.000639701	0.000531089	0.000440419	0.000364925	0.000301833	0.000249045	0.000204823	0.000167732	0.000136586	0.000110407	9.0384e-05	7.36102e-05	6.00329e-05	4.83379e-05	3.73779e-05	2.82743e-05	2.23274e-05	1.70504e-05	1.33298e-05	1.06288e-05	7.83552e-06	6.66295e-06	4.9178e-06	5.08766e-06	7.40533e-07	2.62546e-06	5.59366e-06	7.79185e-06	9.27077e-06	5.87686e-06	5.95734e-06	5.98081e-06	5.47809e-06	6.78412e-06	6.15666e-06	4.96348e-06	3.84954e-06	4.35152e-06	1.31143e-06	1.19343e-06	1.15526e-06	6.7944e-07	2.72875e-06	3.89013e-06	5.70049e-06	5.29675e-06	2.06664e-06	1.00685e-07	2.84487e-06	4.03026e-06	2.91391e-06	2.91676e-06	5.36532e-06	5.60802e-06	7.26826e-06	1.08724e-05	8.68858e-06	9.15918e-06	7.00119e-06	7.0866e-06	6.73096e-06	5.70267e-06	7.31089e-06	6.48775e-06	8.31442e-06	6.24468e-06	7.36895e-06	6.30731e-06	9.03427e-06	7.82409e-06	8.32648e-06	7.54671e-06	8.0396e-06	6.31997e-06	5.64205e-06	5.47285e-06	4.44021e-06	4.11273e-06	2.98011e-06	3.07667e-06	2.58004e-06	2.32961e-06	1.68856e-06	1.36284e-06	5.84998e-07	nan	
8	nan	2.76807e-05	0.00159074	0.00387802	0.00515541	0.005217	0.00463989	0.00388809	0.00316887	0.00255194	0.00204411	0.00163396	0.00130609	0.00104471	0.000837105	0.000671063	0.000538345	0.000431987	0.000346676	0.000277916	0.000223972	0.000180951	0.000146704	0.000117176	9.38315e-05	7.46051e-05	6.0424e-05	4.92174e-05	3.935e-05	3.1427e-05	2.57202e-05	2.22011e-05	1.51622e-05	8.27568e-06	3.81701e-06	2.91352e-07	1.58747e-06	1.83393e-07	2.36806e-06	1.08178e-06	2.50888e-07	1.84568e-06	3.72501e-07	1.20468e-06	2.28075e-06	1.50035e-06	3.74266e-06	5.967e-06	3.13877e-06	1.07948e-06	2.4617e-06	2.24513e-06	2.20077e-06	1.71283e-06	3.67059e-06	4.95054e-06	4.02706e-06	2.69647e-06	3.80288e-06	3.10477e-06	5.24329e-06	6.24592e-06	8.0111e-06	8.67756e-06	1.05649e-05	9.59333e-06	6.74772e-06	7.74533e-06	6.4788e-06	5.97455e-06	7.79274e-06	7.86783e-06	8.57275e-06	8.32376e-06	6.92422e-06	7.44395e-06	6.45317e-06	7.33725e-06	7.15984e-06	8.61663e-06	6.78687e-06	8.15444e-06	7.19234e-06	8.10161e-06	7.45162e-06	6.7199e-06	5.48695e-06	5.51849e-06	4.55855e-06	3.61928e-06	3.21306e-06	3.29554e-06	2.88908e-06	2.41377e-06	2.44392e-06	1.91715e-06	1.66598e-06	1.22089e-06	9.63212e-07	4.19984e-07	nan	
9	nan	9.81352e-05	0.002779	0.00635205	0.0080189	0.00766812	0.00642889	0.00508051	0.00391395	0.00298802	0.00227654	0.00173681	0.00132924	0.00102104	0.00078765	0.000609412	0.00047461	0.000372577	0.000291588	0.000228634	0.00018126	0.000144763	0.000116596	9.27481e-05	7.61934e-05	6.37206e-05	4.82577e-05	3.48604e-05	2.50286e-05	1.60403e-05	1.76436e-05	1.60774e-05	1.2361e-05	8.94931e-06	7.5923e-06	5.97223e-06	5.89248e-06	7.99162e-06	1.11695e-05	1.03048e-05	6.35738e-06	1.25298e-06	1.65511e-06	4.61321e-07	5.0585e-06	5.8104e-06	7.60223e-06	6.57529e-06	7.1966e-06	7.38699e-06	5.48043e-06	6.18477e-06	7.20321e-06	9.03194e-06	8.64935e-06	1.09629e-05	1.10922e-05	8.42219e-06	7.56296e-06	6.88878e-06	6.78935e-06	5.78993e-06	7.03009e-06	7.75381e-06	8.88401e-06	9.28283e-06	6.56226e-06	8.31057e-06	7.1894e-06	7.47379e-06	7.81287e-06	7.57718e-06	8.95897e-06	8.51702e-06	7.06251e-06	7.25636e-06	7.34838e-06	7.46013e-06	6.99141e-06	7.78963e-06	5.87632e-06	6.34144e-06	5.15303e-06	5.52976e-06	5.06163e-06	4.46905e-06	3.43274e-06	3.11808e-06	3.24756e-06	2.69017e-06	2.51602e-06	2.47393e-06	2.16855e-06	1.93223e-06	1.74469e-06	1.48249e-06	1.18173e-06	8.69986e-07	6.60897e-07	3.08988e-07	nan	
10	nan	0.000325969	0.00432017	0.00937593	0.011233	0.0101195	0.00797124	0.00592303	0.00430234	0.00310797	0.00224968	0.0016373	0.00120089	0.000889913	0.000664442	0.000499272	0.000379875	0.000292724	0.000225924	0.000178119	0.000143558	0.000107457	8.13776e-05	6.23907e-05	5.34483e-05	4.60302e-05	3.70159e-05	2.86867e-05	2.43217e-05	1.99077e-05	2.17141e-05	2.08251e-05	1.56078e-05	1.05393e-05	7.98472e-06	5.54543e-06	9.20088e-06	9.74255e-06	1.15859e-05	1.06705e-05	1.06817e-05	8.37206e-06	8.53752e-06	7.86696e-06	1.12463e-05	1.03017e-05	1.1912e-05	1.31934e-05	1.28381e-05	1.01089e-05	7.76573e-06	7.83885e-06	7.14018e-06	7.59347e-06	7.48495e-06	9.32541e-06	9.3176e-06	8.87784e-06	6.99531e-06	8.02251e-06	7.02755e-06	6.61281e-06	7.27468e-06	7.51128e-06	8.16277e-06	9.13916e-06	7.54288e-06	7.62946e-06	7.06814e-06	7.73528e-06	7.71254e-06	7.23932e-06	7.70831e-06	7.59324e-06	6.03915e-06	5.76719e-06	5.31974e-06	5.08115e-06	4.91776e-06	5.17733e-06	4.15729e-06	3.90112e-06	3.20343e-06	3.91362e-06	3.48888e-06	3.14688e-06	2.5326e-06	2.41518e-06	2.43808e-06	2.05936e-06	1.89455e-06	1.89029e-06	1.51338e-06	1.38066e-06	1.30945e-06	1.03922e-06	8.20107e-07	6.13839e-07	4.96175e-07	2.15434e-07	nan	
