aceyte	1810	55	279	0.1971326164874552
aceyte	1811	53	55	0.9636363636363636
aceyte	1812	87	131	0.6641221374045801
aceyte	1813	327	577	0.5667244367417678
aceyte	1814	328	388	0.845360824742268
aceyte	1815	502	576	0.8715277777777778
aceyte	1816	530	895	0.5921787709497207
aceyte	1817	145	549	0.2641165755919854
aceyte	1818	546	1159	0.4710957722174288
aceyte	1819	87	690	0.12608695652173912
aceyte	1820	93	860	0.10813953488372093
aceyte	1821	222	1854	0.11974110032362459
aceyte	1822	223	1147	0.1944202266782912
aceyte	1823	5	324	0.015432098765432098
aceyte	1824	26	348	0.07471264367816093
aceyte	1825	10	313	0.03194888178913738
aceyte	1826	87	1269	0.06855791962174941
aceyte	1827	35	2456	0.014250814332247556
aceyte	1828	28	959	0.029197080291970802
aceyte	1829	85	1784	0.0476457399103139
aceytuna	1810	4	5	0.8
aceytuna	1811	1	1	1.0
aceytuna	1812	3	3	1.0
aceytuna	1813	2	5	0.4
aceytuna	1814	1	1	1.0
aceytuna	1815	5	5	1.0
aceytuna	1816	10	21	0.47619047619047616
aceytuna	1817	5	26	0.19230769230769232
aceytuna	1818	70	104	0.6730769230769231
aceytuna	1819	3	17	0.17647058823529413
aceytuna	1820	5	22	0.22727272727272727
aceytuna	1821	11	39	0.28205128205128205
aceytuna	1822	4	24	0.16666666666666666
aceytuna	1823	0	4	0.0
aceytuna	1824	0	14	0.0
aceytuna	1825	1	6	0.16666666666666666
aceytuna	1826	9	31	0.2903225806451613
aceytuna	1827	2	17	0.11764705882352941
aceytuna	1828	1	12	0.08333333333333333
aceytuna	1829	0	22	0.0
afeyte	1810	0	1	0.0
afeyte	1811	2	2	1.0
afeyte	1812	5	5	1.0
afeyte	1813	2	3	0.6666666666666666
afeyte	1814	1	1	1.0
afeyte	1815	2	2	1.0
afeyte	1816	5	12	0.4166666666666667
afeyte	1817	0	3	0.0
afeyte	1818	0	15	0.0
afeyte	1819	0	8	0.0
afeyte	1820	0	27	0.0
afeyte	1821	5	12	0.4166666666666667
afeyte	1822	2	4	0.5
afeyte	1823	0	10	0.0
afeyte	1824	0	3	0.0
afeyte	1825	1	7	0.14285714285714285
afeyte	1826	0	15	0.0
afeyte	1827	0	6	0.0
afeyte	1828	0	11	0.0
afeyte	1829	0	23	0.0
amaynar	1814	0	1	0.0
amaynar	1815	2	2	1.0
amaynar	1819	4	8	0.5
amaynar	1824	0	4	0.0
amaynar	1827	0	1	0.0
amaynar	1828	0	1	0.0
amaynar	1829	0	5	0.0
ayre	1810	192	634	0.3028391167192429
ayre	1811	159	208	0.7644230769230769
ayre	1812	446	528	0.8446969696969697
ayre	1813	1364	1643	0.8301886792452831
