awaked_VERB	1769	3642	21601	0.16860330540252766	2194	11171	0.19640139647301047
awaked_VERB	1809	13252	179954	0.07364104159951988	8568	72313	0.1184849197239777
awaked_VERB	1849	15198	366211	0.041500664917219855	10350	152860	0.06770901478477037
awaked_VERB	1889	17679	564174	0.03133607716768231	12249	257512	0.04756671533753767
awaked_VERB	1929	9044	453600	0.01993827160493827	6116	229665	0.026630091655236974
awaked_VERB	1969	24342	1892446	0.012862718407817185	16655	898863	0.018528963813172865
blowed_VERB	1769	285	26386	0.01080118244523611	203	11496	0.01765831593597773
blowed_VERB	1809	1214	161039	0.007538546563254864	950	65134	0.014585316424601591
blowed_VERB	1849	3963	356999	0.011100871431012412	2958	144333	0.020494273658830622
blowed_VERB	1889	9931	791822	0.012541960188022056	7144	310735	0.022990651197966113
blowed_VERB	1929	8887	985001	0.00902232586565902	5801	370337	0.015664111336431412
blowed_VERB	1969	27519	3908467	0.007040867941318169	18597	1521957	0.012219136283088156
burned_VERB	1769	23853	65331	0.36510997841759657	6287	16147	0.38936025267851615
burned_VERB	1809	154919	371390	0.41713293303535365	41070	89279	0.46001859339822354
burned_VERB	1849	500171	850633	0.5879985845834808	105019	194800	0.539111909650924
burned_VERB	1889	1116927	1544318	0.7232493566739493	237964	374516	0.6353907443206699
burned_VERB	1929	1186048	1540843	0.7697396814600839	276849	405854	0.6821393900269556
burned_VERB	1969	4548404	5567954	0.8168896510280078	1167205	1591315	0.7334845709366153
catched_VERB	1769	2467	46270	0.05331748433110006	1563	12567	0.1243733587968489
catched_VERB	1809	5746	294898	0.01948470318550821	3789	62601	0.06052618967748119
catched_VERB	1849	5174	874095	0.005919265068442217	3672	144068	0.025487964016991976
catched_VERB	1889	7882	2136870	0.003688572538338785	5074	311550	0.016286310383566042
catched_VERB	1929	5649	2741494	0.0020605553030573842	3578	407355	0.008783493513029176
catched_VERB	1969	17008	13923911	0.0012214958857464688	10719	1923862	0.005571605447791993
cleaved_VERB	1769	370	931	0.39742212674543503	316	771	0.4098573281452659
cleaved_VERB	1809	2600	6433	0.4041660189647132	2006	4989	0.4020845860893967
cleaved_VERB	1849	4376	13602	0.3217173945008087	3573	11289	0.31650279032686685
cleaved_VERB	1889	5744	18671	0.3076428686197847	4516	15314	0.29489356144704193
cleaved_VERB	1929	15093	23184	0.6510093167701864	8163	15143	0.5390609522551674
cleaved_VERB	1969	218243	243643	0.8957491083265269	72303	92251	0.7837638616383562
climbed_VERB	1769	3358	3397	0.9885192817191639	2155	2191	0.9835691465084436
climbed_VERB	1809	25824	26305	0.981714502946208	14480	14852	0.9749528683005656
climbed_VERB	1849	117079	119206	0.9821569384091405	50321	52031	0.9671349772251158
climbed_VERB	1889	423448	426660	0.992471757371209	138083	140470	0.9830070477682067
climbed_VERB	1929	722608	724662	0.9971655751232988	184972	186329	0.9927171830471907
climbed_VERB	1969	3424635	3429226	0.9986612139299073	845164	848027	0.9966239282475676
creeped_VERB	1769	273	8727	0.03128222756961155	173	5381	0.03215015796320386
creeped_VERB	1809	537	59846	0.008973030778999433	373	31761	0.011743962721576776
creeped_VERB	1849	338	168139	0.0020102415263561694	283	73622	0.003843959685963435
creeped_VERB	1889	315	366434	0.0008596363874531294	293	143173	0.0020464752432372024
creeped_VERB	1929	421	328977	0.0012797247223970065	366	147062	0.0024887462430811494
creeped_VERB	1969	8920	1242899	0.007176769793844874	7671	543169	0.01412267636776031
dared_VERB	1769	24906	44036	0.5655827050594968	8362	14312	0.5842649524874232
dared_VERB	1809	162119	242713	0.6679452686918295	46283	69038	0.6703989107448072
