awaked_VERB	1769	384	1490	0.25771812080536916	227	854	0.265807962529274
awaked_VERB	1777	335	1587	0.21109010712035287	190	878	0.2164009111617312
awaked_VERB	1785	597	3031	0.19696469811943254	333	1647	0.20218579234972678
awaked_VERB	1793	718	4911	0.14620240276929342	454	2519	0.18023025009924573
awaked_VERB	1801	1608	10582	0.15195615195615195	990	5273	0.18774890953916176
awaked_VERB	1809	2208	16645	0.13265244818263744	1255	7188	0.17459654980523093
awaked_VERB	1817	2919	24463	0.11932305931406614	1738	10850	0.160184331797235
awaked_VERB	1825	2727	36168	0.07539814200398141	1833	15072	0.12161624203821655
awaked_VERB	1833	2680	45732	0.05860229161200035	1858	18710	0.09930518439337253
awaked_VERB	1841	2718	56946	0.0477294278790433	1884	20493	0.09193383106426585
awaked_VERB	1849	3625	78719	0.0460498736010366	2442	30328	0.0805196518069111
awaked_VERB	1857	2860	62605	0.04568325213641083	1899	25665	0.07399181765049678
awaked_VERB	1865	2580	64055	0.04027788619155413	1744	26540	0.06571213262999247
awaked_VERB	1873	2675	71558	0.03738226333883004	1898	31143	0.060944674565713
awaked_VERB	1881	3458	89274	0.038734681990277124	2367	39184	0.06040730910575745
awaked_VERB	1889	3489	97518	0.035778010213499044	2444	42499	0.05750723546436387
awaked_VERB	1897	4845	135457	0.03576780823434743	3338	59236	0.056350867715578366
awaked_VERB	1905	4384	129595	0.033828465604382886	3001	59511	0.05042765203071701
awaked_VERB	1913	2410	107339	0.022452230782846867	1732	50991	0.03396677845109922
awaked_VERB	1921	2551	94265	0.027062006046783004	1734	45275	0.038299282164549975
awaked_VERB	1929	1853	77739	0.02383616974748839	1304	38303	0.03404433073127431
awaked_VERB	1937	1283	63993	0.020049067866797932	828	31648	0.02616279069767442
awaked_VERB	1945	1655	77309	0.02140759808043048	1116	38189	0.029223074707376468
awaked_VERB	1953	1514	91811	0.016490398753961945	1070	46726	0.022899456405427385
awaked_VERB	1961	2739	142748	0.019187659371760025	1798	74799	0.0240377545154347
awaked_VERB	1969	2674	170433	0.015689449813123046	1971	90527	0.02177250985893711
awaked_VERB	1977	2024	183781	0.011013107992665184	1334	92573	0.014410249208732568
awaked_VERB	1985	2268	258457	0.008775154087527132	1605	128019	0.012537201509150985
awaked_VERB	1993	3439	382574	0.008989110603438813	2401	185921	0.012914087166054399
awaked_VERB	2001	13937	897201	0.015533865878437495	9344	401823	0.023254019804739897
blowed_VERB	1769	38	2645	0.014366729678638942	36	987	0.0364741641337386
blowed_VERB	1777	37	2518	0.014694201747418586	22	1025	0.021463414634146343
blowed_VERB	1785	63	4025	0.01565217391304348	40	1766	0.022650056625141562
blowed_VERB	1793	91	5417	0.016798966217463542	52	2425	0.021443298969072166
blowed_VERB	1801	56	11781	0.004753416518122401	53	5293	0.010013225014169657
blowed_VERB	1809	145	18556	0.007814184091399008	134	7004	0.019131924614505996
blowed_VERB	1817	183	24465	0.007480073574494176	158	10114	0.01562191022345264
