awaked_VERB	1769	273	1051	0.2597526165556613	160	599	0.2671118530884808
awaked_VERB	1775	251	1214	0.20675453047775946	151	690	0.21884057971014492
awaked_VERB	1781	306	1320	0.2318181818181818	167	738	0.22628726287262874
awaked_VERB	1787	486	2523	0.19262782401902498	272	1352	0.20118343195266272
awaked_VERB	1793	520	3282	0.15843997562461914	329	1740	0.18908045977011495
awaked_VERB	1799	919	6645	0.13829947328818662	559	3171	0.17628508356985179
awaked_VERB	1805	1405	9295	0.1511565357719204	877	4615	0.19003250270855904
awaked_VERB	1811	1690	12916	0.13084546299163827	934	5454	0.17125045837917124
awaked_VERB	1817	1923	16424	0.1170847540185095	1180	7363	0.16026076327583866
awaked_VERB	1823	2344	24430	0.09594760540319279	1440	10531	0.1367391510777704
awaked_VERB	1829	2089	29829	0.07003251868986557	1438	12302	0.11689156234758576
awaked_VERB	1835	1970	35680	0.05521300448430493	1371	14436	0.09497090606816293
awaked_VERB	1841	2087	40513	0.05151432873398662	1452	14887	0.0975347618727749
awaked_VERB	1847	2148	52154	0.0411857192161675	1498	19121	0.07834318288792427
awaked_VERB	1853	2833	60315	0.04697007377932521	1899	23840	0.07965604026845638
awaked_VERB	1859	2135	45288	0.04714273096626038	1376	18638	0.07382766391243696
awaked_VERB	1865	1810	47519	0.038090027147035924	1250	19517	0.06404672849310857
awaked_VERB	1871	1992	51535	0.0386533423886679	1354	21887	0.061863206469593826
awaked_VERB	1877	2393	59123	0.040474942069922026	1667	25864	0.06445252087844108
awaked_VERB	1883	2518	66710	0.03774546544745915	1738	29599	0.058718199939187136
awaked_VERB	1889	2481	69346	0.03577711764196925	1780	30300	0.058745874587458745
awaked_VERB	1895	3181	94668	0.03360163941352939	2197	40720	0.053953831041257366
awaked_VERB	1901	4029	102474	0.03931729023947538	2768	45895	0.060311580782220285
awaked_VERB	1907	3027	96082	0.03150434004288004	2038	44331	0.04597234440910424
awaked_VERB	1913	1840	80675	0.02280756120235513	1340	38002	0.03526130203673491
awaked_VERB	1919	1772	76624	0.023125913551889747	1224	36684	0.033366045142296366
awaked_VERB	1925	1925	66468	0.02896130468797015	1283	32593	0.0393642806737643
awaked_VERB	1931	1277	55576	0.022977544263710955	923	27290	0.03382191278856724
awaked_VERB	1937	1090	51154	0.021308206591859873	708	25363	0.02791467886291054
awaked_VERB	1943	994	49061	0.020260492040520984	611	24107	0.025345335379765212
awaked_VERB	1949	1194	61043	0.01955998230755369	871	30486	0.02857049137308929
awaked_VERB	1955	1174	71855	0.016338459397397538	824	36607	0.02250935613407272
awaked_VERB	1961	1948	99874	0.019504575765464487	1245	52314	0.023798600756967544
awaked_VERB	1967	2424	132006	0.018362801690832233	1755	69579	0.02522312766783081
awaked_VERB	1973	1646	124211	0.013251644379322282	1150	65619	0.01752541184717841
