4XtoJ	1650	318	496	0.6411290322580645
4XtoJ	1655	231	617	0.37439222042139386
4XtoJ	1660	894	1057	0.8457899716177862
4XtoJ	1665	380	886	0.4288939051918736
4XtoJ	1670	942	1025	0.9190243902439025
4XtoJ	1675	719	1054	0.6821631878557874
4XtoJ	1680	327	732	0.44672131147540983
4XtoJ	1685	580	648	0.8950617283950617
4XtoJ	1690	308	1163	0.2648323301805675
4XtoJ	1695	995	1099	0.905368516833485
4XtoJ	1700	2303	2746	0.8386744355426075
4XtoJ	1705	1358	1393	0.9748743718592965
4XtoJ	1710	790	939	0.8413205537806177
4XtoJ	1715	1813	1883	0.9628252788104089
4XtoJ	1720	1195	1244	0.9606109324758842
4XtoJ	1725	2750	3248	0.8466748768472906
4XtoJ	1730	5386	7380	0.729810298102981
4XtoJ	1735	6735	7336	0.9180752453653217
4XtoJ	1740	5825	6395	0.9108678655199375
4XtoJ	1745	5218	6126	0.851779301338557
4XtoJ	1750	9359	10332	0.9058265582655827
4XtoJ	1755	9219	11155	0.8264455401165397
4XtoJ	1760	11736	18996	0.6178142766898295
4XtoJ	1765	39484	52321	0.7546491848397393
4XtoJ	1770	45871	63992	0.7168239779972496
4XtoJ	1775	76861	99196	0.7748397112786806
4XtoJ	1780	123273	141793	0.8693870642415352
4XtoJ	1785	181525	206000	0.8811893203883495
4XtoJ	1790	188570	200341	0.9412451769732606
4XtoJ	1795	178098	186804	0.9533950022483458
4XtoJ	1800	153819	166377	0.9245208171802592
4XtoJ	1805	121256	131987	0.9186965382954382
4XtoJ	1810	67356	76724	0.8779000052134925
4XtoJ	1815	37427	95810	0.39063772048846673
4XtoJ	1820	15201	166592	0.09124687860161353
4XtoJ	1825	8113	207282	0.039139915670439306
4XtoJ	1830	2998	231257	0.012963931902601868
4XtoJ	1835	1457	259910	0.005605786618444846
4XtoJ	1840	1766	450477	0.0039202889381699845
4XtoJ	1845	2936	580967	0.005053643322254104
4XtoJ	1850	14679	587769	0.024974096966665475
4XtoJ	1855	5729	678070	0.008448980193785302
4XtoJ	1860	10889	903188	0.012056183208811454
4XtoJ	1865	26902	907574	0.029641660073999477
4XtoJ	1870	15716	670833	0.023427589280789706
4XtoJ	1875	40015	751850	0.053222052271064704
4XtoJ	1880	26913	821707	0.03275255048332313
4XtoJ	1885	30704	809426	0.037933053793676015
4XtoJ	1890	17169	754144	0.02276620910595324
4XtoJ	1895	14232	850167	0.016740240446876907
4XtoJ	1900	25248	1012062	0.02494708822186783
4XtoJ	1905	34277	1092684	0.031369545083482504
4XtoJ	1910	34397	1172672	0.029332157670687115
4XtoJ	1915	39578	1226350	0.03227300525950993
4XtoJ	1920	35283	1221540	0.028884031632201976
4XtoJ	1925	29876	1380105	0.02164762826016861
4XtoJ	1930	39684	1451776	0.027334795450537824
4XtoJ	1935	42463	1944482	0.02183769250628188
4XtoJ	1940	47633	2365865	0.020133439566501047
4XtoJ	1945	51790	2948534	0.01756466094676202
4XtoJ	1950	59253	2878389	0.020585473332478687
4XtoJ	1955	118844	3453803	0.03440960587503109
4XtoJ	1960	72771	4462484	0.01630728535945451
4XtoJ	1965	68313	5082564	0.013440657117155828
4XtoJ	1970	64891	5817052	0.011155306846148186
4XtoJ	1975	58318	6360904	0.009168193703284942
4XtoJ	1980	65358	7179289	0.009103687008560318
4XtoJ	1985	62486	7983912	0.007826489069518803
4XtoJ	1990	68390	8903290	0.007681430123021939
4XtoJ	1995	80589	11047090	0.007295043310048166
4XtoJ	2000	82513	14042820	0.005875814117107533
4XtoJ	2005	71632	12734114	0.005625204863094519
